desigcomercial;numbicicletas;numbicicletas__1;numdocasvacias;position;entity_ts;coordinates;lon;lat;coordinates
Retiro;15;15;7;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};22/02/2020 5:14;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;14;14;8;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};22/02/2020 6:14;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;10;10;12;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};22/02/2020 7:53;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;7;7;15;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};22/02/2020 8:14;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;9;9;13;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};22/02/2020 11:34;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;9;9;13;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};22/02/2020 11:54;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;12;12;10;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};22/02/2020 14:14;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;7;7;15;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};22/02/2020 15:14;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;7;7;15;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};22/02/2020 16:34;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;18;18;4;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};22/02/2020 19:15;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;13;13;9;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};22/02/2020 23:34;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;8;8;14;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};23/02/2020 1:54;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;8;8;14;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};23/02/2020 4:16;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;8;8;14;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};23/02/2020 6:54;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;8;8;14;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};23/02/2020 7:54;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;9;9;13;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};23/02/2020 9:34;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;12;12;10;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};23/02/2020 10:34;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;12;12;10;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};23/02/2020 10:54;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;8;8;14;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};23/02/2020 11:54;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;4;4;18;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};23/02/2020 12:54;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;8;8;14;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};23/02/2020 14:34;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;13;13;9;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};23/02/2020 16:34;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;15;15;7;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};23/02/2020 17:15;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;13;13;9;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};23/02/2020 17:34;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;11;11;11;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};23/02/2020 17:54;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;9;9;13;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};23/02/2020 19:34;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;8;8;14;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};23/02/2020 20:15;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;6;6;16;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};23/02/2020 20:34;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;6;6;16;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};23/02/2020 20:54;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;6;6;16;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};23/02/2020 21:34;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;3;3;19;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};24/02/2020 1:55;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;3;3;19;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};24/02/2020 2:35;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;3;3;19;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};24/02/2020 3:35;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;2;2;20;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};24/02/2020 5:55;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;0;0;22;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};24/02/2020 10:15;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;2;2;20;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};24/02/2020 12:55;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;1;1;21;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};24/02/2020 14:55;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;7;7;15;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};24/02/2020 18:35;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;4;4;18;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};24/02/2020 20:16;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;5;5;17;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};24/02/2020 20:35;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;6;6;16;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};24/02/2020 21:15;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;6;6;16;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};24/02/2020 21:35;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;5;5;17;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};24/02/2020 22:20;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;5;5;17;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};24/02/2020 22:36;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;6;6;16;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};24/02/2020 22:55;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;3;3;19;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};25/02/2020 2:35;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;3;3;19;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};25/02/2020 3:17;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;2;2;20;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};25/02/2020 7:17;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;3;3;19;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};25/02/2020 8:35;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;2;2;20;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};25/02/2020 8:55;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;1;1;21;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};25/02/2020 9:19;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;1;1;21;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};25/02/2020 9:36;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;0;0;22;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};25/02/2020 10:16;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;5;5;17;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};25/02/2020 14:55;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;5;5;17;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};25/02/2020 17:17;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;5;5;17;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};25/02/2020 18:56;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;5;5;17;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};25/02/2020 19:18;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;7;7;15;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};25/02/2020 20:16;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;8;8;14;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};25/02/2020 20:56;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;7;7;15;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};25/02/2020 21:56;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;4;4;18;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};25/02/2020 23:56;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;3;3;19;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};26/02/2020 1:36;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;2;2;20;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};26/02/2020 2:16;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;2;2;20;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};26/02/2020 2:56;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;2;2;20;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};26/02/2020 3:19;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;2;2;20;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};26/02/2020 4:56;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;2;2;20;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};26/02/2020 5:36;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;2;2;20;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};26/02/2020 5:56;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;2;2;20;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};26/02/2020 7:18;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;1;1;21;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};26/02/2020 9:17;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;3;3;19;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};26/02/2020 10:56;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;4;4;18;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};26/02/2020 12:57;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;9;9;13;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};26/02/2020 18:23;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;9;9;13;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};26/02/2020 18:35;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;16;16;6;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};26/02/2020 19:18;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;15;15;7;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};26/02/2020 20:32;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;3;3;19;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};27/02/2020 2:17;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;3;3;19;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};27/02/2020 4:30;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;2;2;20;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};27/02/2020 7:53;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;2;2;20;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};27/02/2020 8:11;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;1;1;21;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};27/02/2020 8:29;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;1;1;21;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};27/02/2020 9:29;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;0;0;22;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};27/02/2020 11:50;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;1;1;21;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};27/02/2020 12:31;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;8;8;14;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};27/02/2020 15:09;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;17;17;5;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};27/02/2020 20:50;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;19;19;3;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};27/02/2020 22:10;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;19;19;3;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};27/02/2020 22:50;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;7;7;15;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};28/02/2020 5:50;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;7;7;15;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};28/02/2020 8:50;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;7;7;15;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};28/02/2020 9:29;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;1;1;21;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};28/02/2020 10:29;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;1;1;21;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};28/02/2020 10:50;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;1;1;21;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};28/02/2020 11:52;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;1;1;21;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};28/02/2020 12:09;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;0;0;22;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};28/02/2020 13:10;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;2;2;20;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};28/02/2020 14:09;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;3;3;19;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};28/02/2020 17:55;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;17;17;5;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};28/02/2020 19:30;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;20;20;2;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};28/02/2020 23:10;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;17;17;5;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};29/02/2020 0:50;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;15;15;7;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};29/02/2020 2:52;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;15;15;7;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};29/02/2020 3:17;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;16;16;6;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};29/02/2020 3:51;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;16;16;6;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};29/02/2020 4:40;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;10;10;12;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};29/02/2020 8:31;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;8;8;14;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};29/02/2020 9:50;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;9;9;13;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};29/02/2020 15:10;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;11;11;11;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};29/02/2020 16:30;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;6;6;16;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};01/03/2020 2:11;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;6;6;16;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};01/03/2020 3:30;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;6;6;16;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};01/03/2020 5:12;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;5;5;17;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};01/03/2020 6:30;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;6;6;16;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};01/03/2020 7:31;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;7;7;15;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};01/03/2020 9:31;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;9;9;13;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};01/03/2020 10:51;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;7;7;15;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};01/03/2020 11:52;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;8;8;14;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};01/03/2020 16:10;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;9;9;13;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};01/03/2020 18:11;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;8;8;14;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};01/03/2020 18:51;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;8;8;14;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};01/03/2020 19:10;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;7;7;15;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};01/03/2020 20:52;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;6;6;16;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};01/03/2020 22:31;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;6;6;16;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};02/03/2020 1:52;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;6;6;16;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};02/03/2020 2:51;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;6;6;16;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};02/03/2020 3:53;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;6;6;16;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};02/03/2020 4:11;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;6;6;16;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};02/03/2020 6:11;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;6;6;16;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};02/03/2020 6:51;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;1;1;21;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};02/03/2020 11:14;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;2;2;20;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};02/03/2020 12:31;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;1;1;21;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};02/03/2020 13:52;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;5;5;17;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};02/03/2020 14:52;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;7;7;15;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};02/03/2020 15:31;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;6;6;16;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};02/03/2020 16:51;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;10;10;12;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};02/03/2020 18:31;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;11;11;11;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};02/03/2020 19:31;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;11;11;11;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};03/03/2020 0:11;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;10;10;12;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};03/03/2020 1:11;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;9;9;13;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};03/03/2020 1:31;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;8;8;14;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};03/03/2020 3:34;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;6;6;16;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};03/03/2020 13:06;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;6;6;16;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};03/03/2020 14:31;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;5;5;17;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};03/03/2020 14:58;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;9;9;13;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};03/03/2020 18:32;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;12;12;10;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};03/03/2020 22:11;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;10;10;12;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};03/03/2020 22:51;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;11;11;11;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};04/03/2020 0:11;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;12;12;10;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};04/03/2020 1:52;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;7;7;15;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};04/03/2020 4:32;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;7;7;15;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};04/03/2020 4:52;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;7;7;15;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};04/03/2020 5:52;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;7;7;15;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};04/03/2020 6:32;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;7;7;15;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};04/03/2020 6:52;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;6;6;16;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};04/03/2020 7:32;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;5;5;17;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};04/03/2020 7:53;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;8;8;14;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};04/03/2020 11:55;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;12;12;10;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};04/03/2020 13:32;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
